"Time","Bhagyakul (CL402) STAGE_RT (m)","Bheramara (CL405) STAGE_RT (m)","Dhaka_Banani (CL42) STAGE_RT (m)","Rawshonpur (SW57A) STAGE_RT (m)"
"04/10/2025 12:00:00",,,,87.702
"04/10/2025 12:15:00",,,,87.703
"04/10/2025 12:30:00",,,,87.7
"04/10/2025 12:45:00",,,,87.698
"04/10/2025 13:00:00",,,,87.702
"04/10/2025 13:15:00",,,,87.707
"04/10/2025 13:30:00",,,,87.709
"04/10/2025 13:45:00",,,,87.709
"04/10/2025 14:00:00",,,,87.703
"04/10/2025 14:15:00",,,,87.695
"04/10/2025 14:30:00",,,,87.697
"04/10/2025 14:45:00",,,,87.7
"04/10/2025 15:00:00",,,,87.708
"04/10/2025 15:15:00",,,,87.722
"04/10/2025 15:30:00",,,,87.731
"04/10/2025 15:45:00",,,,87.732
"04/10/2025 16:00:00",,,,87.732
"04/10/2025 16:15:00",,,,87.729
"04/10/2025 16:30:00",,,,87.726
"04/10/2025 16:45:00",,,,87.726
"04/10/2025 17:00:00",,,,87.725
"04/10/2025 17:15:00",,,,87.725
"04/10/2025 17:30:00",,,,87.724
"04/10/2025 17:45:00",,,,87.725
"04/10/2025 18:00:00",,,,87.726
"04/10/2025 18:15:00",,,,87.725
"04/10/2025 18:30:00",,,,87.724
"04/10/2025 18:45:00",,,,87.722
"04/10/2025 19:00:00",,,,87.723
"04/10/2025 19:15:00",,,,87.721
"04/10/2025 19:30:00",,,,87.72
"04/10/2025 19:45:00",,,,87.719
"04/10/2025 20:00:00",,,,87.718
"04/10/2025 20:15:00",,,,87.719
"04/10/2025 20:30:00",,,,87.719
"04/10/2025 20:45:00",,,,87.719
"04/10/2025 21:00:00",,,,87.719
"04/10/2025 21:15:00",,,,87.719
"04/10/2025 21:30:00",,,,87.718
"04/10/2025 21:45:00",,,,87.717
"04/10/2025 22:00:00",,,,87.717
"04/10/2025 22:15:00",,,,87.717
"04/10/2025 22:30:00",,,,87.716
"04/10/2025 22:45:00",,,,87.717
"04/10/2025 23:00:00",,,,87.729
"04/10/2025 23:15:00",,,,87.74
"04/10/2025 23:30:00",,,,87.745
"04/10/2025 23:45:00",,,,87.745
"05/10/2025 00:00:00",,,,87.745
"05/10/2025 00:15:00",,,,87.751
"05/10/2025 00:30:00",,,,87.751
"05/10/2025 00:45:00",,,,87.752
"05/10/2025 01:00:00",,,,87.753
"05/10/2025 01:15:00",,,,87.756
"05/10/2025 01:30:00",,,,87.757
"05/10/2025 01:45:00",,,,87.763
"05/10/2025 02:00:00",,,,87.763
"05/10/2025 02:15:00",,,,87.764
"05/10/2025 02:30:00",,,,87.766
"05/10/2025 02:45:00",,,,87.766
"05/10/2025 03:00:00",,,,87.767
"05/10/2025 03:15:00",,,,87.77
"05/10/2025 03:30:00",,,,87.773
"05/10/2025 03:45:00",,,,87.776
"05/10/2025 04:00:00",,,,87.793
"05/10/2025 04:15:00",,,,87.798
"05/10/2025 04:30:00",,,,87.796
"05/10/2025 04:45:00",,,,87.802
"05/10/2025 05:00:00",,,,87.802
"05/10/2025 05:15:00",,,,87.815
"05/10/2025 05:30:00",,,,87.852
"05/10/2025 05:45:00",,,,87.885
"05/10/2025 06:00:00",,,,87.901
"05/10/2025 06:15:00",,,,87.909
"05/10/2025 06:30:00",,,,87.917
"05/10/2025 06:45:00",,,,87.931
"05/10/2025 07:00:00",,,,87.947
"05/10/2025 07:15:00",,,,87.969
"05/10/2025 07:30:00",,,,87.992
"05/10/2025 07:45:00",,,,88.014
"05/10/2025 08:00:00",,,,88.041
"05/10/2025 08:15:00",,,,88.062
"05/10/2025 08:30:00",,,,88.086
"05/10/2025 08:45:00",,,,88.103
"05/10/2025 09:00:00",,,,88.117
"05/10/2025 09:15:00",,,,88.132
"05/10/2025 09:30:00",,,,88.149
"05/10/2025 09:45:00",,,,88.158
"05/10/2025 10:00:00",,,,88.167
"05/10/2025 10:15:00",,,,88.174
"05/10/2025 10:30:00",,,,88.177
"05/10/2025 10:45:00",,,,88.18
"05/10/2025 11:00:00",,,,88.182
"05/10/2025 11:15:00",,,,88.181
"05/10/2025 11:30:00",,,,88.178
"05/10/2025 11:45:00",,,,88.177
"05/10/2025 12:00:00",,,,88.163
"05/10/2025 12:15:00",,,,88.169
"05/10/2025 12:30:00",,,,88.164
"05/10/2025 12:45:00",,,,88.157
"05/10/2025 13:00:00",,,,88.152
"05/10/2025 13:15:00",,,,88.143
"05/10/2025 13:30:00",,,,88.141
"05/10/2025 13:45:00",,,,88.137
"05/10/2025 14:00:00",,,,88.13
"05/10/2025 14:15:00",,,,88.124
"05/10/2025 14:30:00",,,,88.123
"05/10/2025 14:45:00",,,,88.115
"05/10/2025 15:00:00",,,,88.11
"05/10/2025 15:15:00",,,,88.108
"05/10/2025 15:30:00",,,,88.099
"05/10/2025 15:45:00",,,,88.097
"05/10/2025 16:00:00",,,,88.095
"05/10/2025 16:15:00",,,,88.089
"05/10/2025 16:30:00",,,,88.087
"05/10/2025 16:45:00",,,,88.083
"05/10/2025 17:00:00",,,,88.079
"05/10/2025 17:15:00",,,,88.078
"05/10/2025 17:30:00",,,,88.074
"05/10/2025 17:45:00",,,,88.072
"05/10/2025 18:00:00",,,,88.07
"05/10/2025 18:15:00",,,,88.066
"05/10/2025 18:30:00",,,,88.063
"05/10/2025 18:45:00",,,,88.058
"05/10/2025 19:00:00",,,,88.054
"05/10/2025 19:15:00",,,,88.052
"05/10/2025 19:30:00",,,,88.051
"05/10/2025 19:45:00",,,,88.047
"05/10/2025 20:00:00",,,,88.044
"05/10/2025 20:15:00",,,,88.042
"05/10/2025 20:30:00",,,,88.04
"05/10/2025 20:45:00",,,,88.037
"05/10/2025 21:00:00",,,,88.034
"05/10/2025 21:15:00",,,,88.032
"05/10/2025 21:30:00",,,,88.03
"05/10/2025 21:45:00",,,,88.026
"05/10/2025 22:00:00",,,,88.024
"05/10/2025 22:15:00",,,,88.022
"05/10/2025 22:30:00",,,,88.019
"05/10/2025 22:45:00",,,,88.018
"05/10/2025 23:00:00",,,,88.013
"05/10/2025 23:15:00",,,,88.011
"05/10/2025 23:30:00",,,,88.009
"05/10/2025 23:45:00",,,,88.008
"06/10/2025 00:00:00",,,,88.005
"06/10/2025 00:15:00",,,,88.005
"06/10/2025 00:30:00",,,,88.003
"06/10/2025 00:45:00",,,,88
"06/10/2025 01:00:00",,,,88
"06/10/2025 01:15:00",,,,87.996
"06/10/2025 01:30:00",,,,87.994
"06/10/2025 01:45:00",,,,87.994
"06/10/2025 02:00:00",,,,87.99
"06/10/2025 02:15:00",,,,87.989
"06/10/2025 02:30:00",,,,87.987
"06/10/2025 02:45:00",,,,87.986
"06/10/2025 03:00:00",,,,87.987
"06/10/2025 03:15:00",,,,87.986
"06/10/2025 03:30:00",,,,87.984
"06/10/2025 03:45:00",,,,87.982
"06/10/2025 04:00:00",,,,87.982
"06/10/2025 04:15:00",,,,87.979
"06/10/2025 04:30:00",,,,87.978
"06/10/2025 04:45:00",,,,87.977
"06/10/2025 05:00:00",,,,87.975
"06/10/2025 05:15:00",,,,87.975
"06/10/2025 05:30:00",,,,87.972
"06/10/2025 05:45:00",,,,87.973
"06/10/2025 06:00:00",,,,87.972
"06/10/2025 06:15:00",,,,87.969
"06/10/2025 06:30:00",,,,87.969
"06/10/2025 06:45:00",,,,87.969
"06/10/2025 07:00:00",,,,87.968
"06/10/2025 07:15:00",,,,87.967
"06/10/2025 07:30:00",,,,87.966
"06/10/2025 07:45:00",,,,87.965
"06/10/2025 08:00:00",,,,87.967
"06/10/2025 08:15:00",,,,87.968
"06/10/2025 08:30:00",,,,87.971
"06/10/2025 08:45:00",,,,87.974
"06/10/2025 09:00:00",,,,87.974
"06/10/2025 09:15:00",,,,87.977
"06/10/2025 09:30:00",,,,87.979
"06/10/2025 09:45:00",,,,87.984
"06/10/2025 10:00:00",,,,87.986
"06/10/2025 10:15:00",,,,87.99
"06/10/2025 10:30:00",,,,87.996
"06/10/2025 10:45:00",,,,88
"06/10/2025 11:00:00",,,,88.006
"06/10/2025 11:15:00",,,,88.01
"06/10/2025 11:30:00",,,,88.023
"06/10/2025 11:45:00",,,,88.03
"06/10/2025 12:00:00",,,,88.033
"06/10/2025 12:15:00",,,,88.041
"06/10/2025 12:30:00",,,,88.046
"06/10/2025 12:45:00",,,,88.049
"06/10/2025 13:00:00",,,,88.056
"06/10/2025 13:15:00",,,,88.06
"06/10/2025 13:30:00",,,,88.064
"06/10/2025 13:45:00",,,,88.069
"06/10/2025 14:00:00",,,,88.068
"06/10/2025 14:15:00",,,,88.077
"06/10/2025 14:30:00",,,,88.078
"06/10/2025 14:45:00",,,,88.08
"06/10/2025 15:00:00",,,,88.078
"06/10/2025 15:15:00",,,,88.078
"06/10/2025 15:30:00",,,,88.079
"06/10/2025 15:45:00",,,,88.074
"06/10/2025 16:00:00",,,,88.071
"06/10/2025 16:15:00",,,,88.062
"06/10/2025 16:30:00",,,,88.059
"06/10/2025 16:45:00",,,,88.053
"06/10/2025 17:00:00",,,,88.046
"06/10/2025 17:15:00",,,,88.043
"06/10/2025 17:30:00",,,,88.039
"06/10/2025 17:45:00",,,,88.03
"06/10/2025 18:00:00",,,,88.028
"06/10/2025 18:15:00",,,,88.033
"06/10/2025 18:30:00",,,,88.019
"06/10/2025 18:45:00",,,,88.027
"06/10/2025 19:00:00",,,,88.022
"06/10/2025 19:15:00",,,,88.011
"06/10/2025 19:30:00",,,,88.024
"06/10/2025 19:45:00",,,,88.02
"06/10/2025 20:00:00",,,,88.01
"06/10/2025 20:15:00",,,,88.003
"06/10/2025 20:30:00",,,,87.997
"06/10/2025 20:45:00",,,,87.999
"06/10/2025 21:00:00",,,,87.995
"06/10/2025 21:15:00",,,,87.999
"06/10/2025 21:30:00",,,,87.999
"06/10/2025 21:45:00",,,,87.998
"06/10/2025 22:00:00",,,,87.985
"06/10/2025 22:15:00",,,,87.995
"06/10/2025 22:30:00",,,,87.992
"06/10/2025 22:45:00",,,,87.995
"06/10/2025 23:00:00",,,,87.989
"06/10/2025 23:15:00",,,,87.988
"06/10/2025 23:30:00",,,,87.981
"06/10/2025 23:45:00",,,,87.981
"07/10/2025 00:00:00",,,,87.977
"07/10/2025 00:15:00",,,,87.975
"07/10/2025 00:30:00",,,,87.977
"07/10/2025 00:45:00",,,,87.969
"07/10/2025 01:00:00",,,,87.97
"07/10/2025 01:15:00",,,,87.967
"07/10/2025 01:30:00",,,,87.967
"07/10/2025 01:45:00",,,,87.967
"07/10/2025 02:00:00",,,,87.967
"07/10/2025 02:15:00",,,,87.963
"07/10/2025 02:30:00",,,,87.962
"07/10/2025 02:45:00",,,,87.964
"07/10/2025 03:00:00",,,,87.963
"07/10/2025 03:15:00",,,,87.952
"07/10/2025 03:30:00",,,,87.955
"07/10/2025 03:45:00",,,,87.953
"07/10/2025 04:00:00",,,,87.956
"07/10/2025 04:15:00",,,,87.955
"07/10/2025 04:30:00",,,,87.95
"07/10/2025 04:45:00",,,,87.946
"07/10/2025 05:00:00",,,,87.947
"07/10/2025 05:15:00",,,,87.948
"07/10/2025 05:30:00",,,,87.947
"07/10/2025 05:45:00",,,,87.942
"07/10/2025 06:00:00",,,,87.934
"07/10/2025 06:15:00",,,,87.935
"07/10/2025 06:30:00",,,,87.937
"07/10/2025 06:45:00",,,,87.939
"07/10/2025 07:00:00",,,,87.941
"07/10/2025 07:15:00",,,,87.941
"07/10/2025 07:30:00",,,,87.936
"07/10/2025 07:45:00",,,,87.935
"07/10/2025 08:00:00",,,,87.935
"07/10/2025 08:15:00",,,,87.934
"07/10/2025 08:30:00",,,,87.932
"07/10/2025 08:45:00",,,,87.935
"07/10/2025 09:00:00",,,,87.933
"07/10/2025 09:15:00",,,,87.933
"07/10/2025 09:30:00",,,,87.931
"07/10/2025 09:45:00",,,,87.931
"07/10/2025 10:00:00",,,,87.928
"07/10/2025 10:15:00",,,,87.928
"07/10/2025 10:30:00",,,,87.917
"07/10/2025 10:45:00",,,,87.916
"07/10/2025 11:00:00",,,,87.913
"07/10/2025 11:15:00",,,,87.918
"07/10/2025 11:30:00",,,,87.915
"07/10/2025 11:45:00",,,,87.911
"07/10/2025 12:00:00",,,,87.909
"07/10/2025 12:15:00",,,,87.905
"07/10/2025 12:30:00",,,,87.903
"07/10/2025 12:45:00",,,,87.905
"07/10/2025 13:00:00",,,,87.909
"07/10/2025 13:15:00",,,,87.907
"07/10/2025 13:30:00",,,,87.904
"07/10/2025 13:45:00",,,,87.906
"07/10/2025 14:00:00",,,,87.905
"07/10/2025 14:15:00",,,,87.902
"07/10/2025 14:30:00",,,,87.899
"07/10/2025 14:45:00",,,,87.898
"07/10/2025 15:00:00",,,,87.897
"07/10/2025 15:15:00",,,,87.896
"07/10/2025 15:30:00",,,,87.897
"07/10/2025 15:45:00",,,,87.897
"07/10/2025 16:00:00",,,,87.895
"07/10/2025 16:15:00",,,,87.895
"07/10/2025 16:30:00",,,,87.894
"07/10/2025 16:45:00",,,,87.893
"07/10/2025 17:00:00",,,,87.892
"07/10/2025 17:15:00",,,,87.89
"07/10/2025 17:30:00",,,,87.889
"07/10/2025 17:45:00",,,,87.888
"07/10/2025 18:00:00",,,,87.888
"07/10/2025 18:15:00",,,,87.887
"07/10/2025 18:30:00",,,,87.886
"07/10/2025 18:45:00",,,,87.886
"07/10/2025 19:00:00",,,,87.886
"07/10/2025 19:15:00",,,,87.886
"07/10/2025 19:30:00",,,,87.885
"07/10/2025 19:45:00",,,,87.881
"07/10/2025 20:00:00",,,,87.883
"07/10/2025 20:15:00",,,,87.882
"07/10/2025 20:30:00",,,,87.88
"07/10/2025 20:45:00",,,,87.877
"07/10/2025 21:00:00",,,,87.877
"07/10/2025 21:15:00",,,,87.877
"07/10/2025 21:30:00",,,,87.875
"07/10/2025 21:45:00",,,,87.873
"07/10/2025 22:00:00",,,,87.871
"07/10/2025 22:15:00",,,,87.873
"07/10/2025 22:30:00",,,,87.874
"07/10/2025 22:45:00",,,,87.87
"07/10/2025 23:00:00",,,,87.871
"07/10/2025 23:15:00",,,,87.87
"07/10/2025 23:30:00",,,,87.87
"07/10/2025 23:45:00",,,,87.87
"08/10/2025 00:00:00",,,,87.866
"08/10/2025 00:15:00",,,,87.865
"08/10/2025 00:30:00",,,,87.864
"08/10/2025 00:45:00",,,,87.866
"08/10/2025 01:00:00",,,,87.867
"08/10/2025 01:15:00",,,,87.865
"08/10/2025 01:30:00",,,,87.863
"08/10/2025 01:45:00",,,,87.863
"08/10/2025 02:00:00",,,,87.861
"08/10/2025 02:15:00",,,,87.86
"08/10/2025 02:30:00",,,,87.861
"08/10/2025 02:45:00",,,,87.861
"08/10/2025 03:00:00",,,,87.859
"08/10/2025 03:15:00",,,,87.859
"08/10/2025 03:30:00",,,,87.86
"08/10/2025 03:45:00",,,,87.859
"08/10/2025 04:00:00",,,,87.856
"08/10/2025 04:15:00",,,,87.855
"08/10/2025 04:30:00",,,,87.856
"08/10/2025 04:45:00",,,,87.854
"08/10/2025 05:00:00",,,,87.853
"08/10/2025 05:15:00",,,,87.853
"08/10/2025 05:30:00",,,,87.852
"08/10/2025 05:45:00",,,,87.852
"08/10/2025 06:00:00",,,,87.85
"08/10/2025 06:15:00",,,,87.85
"08/10/2025 06:30:00",,,,87.848
"08/10/2025 06:45:00",,,,87.846
"08/10/2025 07:00:00",,,,87.844
"08/10/2025 07:15:00",,,,87.842
"08/10/2025 07:30:00",,,,87.843
"08/10/2025 07:45:00",,,,87.841
"08/10/2025 08:00:00",,,,87.838
"08/10/2025 08:15:00",,,,87.836
"08/10/2025 08:30:00",,,,87.834
"08/10/2025 08:45:00",,,,87.834
"08/10/2025 09:00:00",,,,87.833
"08/10/2025 09:15:00",,,,87.832
"08/10/2025 09:30:00",,,,87.832
"08/10/2025 09:45:00",,,,87.833
"08/10/2025 10:00:00",,,,87.827
"08/10/2025 10:15:00",,,,87.822
"08/10/2025 10:30:00",,,,87.823
"08/10/2025 10:45:00",,,,87.825
"08/10/2025 11:00:00",,,,87.822
"08/10/2025 11:15:00",,,,87.821
"08/10/2025 11:30:00",,,,87.821
"08/10/2025 11:45:00",,,,87.822
"08/10/2025 12:00:00",,,,87.814
"08/10/2025 12:15:00",,,,87.814
"08/10/2025 12:30:00",,,,87.819
"08/10/2025 12:45:00",,,,87.822
"08/10/2025 13:00:00",,,,87.822
"08/10/2025 13:15:00",,,,87.819
"08/10/2025 13:30:00",,,,87.818
"08/10/2025 13:45:00",,,,87.82
"08/10/2025 14:00:00",,,,87.82
"08/10/2025 14:15:00",,,,87.818
"08/10/2025 14:30:00",,,,87.818
"08/10/2025 14:45:00",,,,87.817
"08/10/2025 15:00:00",,,,87.813
"08/10/2025 15:15:00",,,,87.812
"08/10/2025 15:30:00",,,,87.81
"08/10/2025 15:45:00",,,,87.809
"08/10/2025 16:00:00",,,,87.808
"08/10/2025 16:15:00",,,,87.805
"08/10/2025 16:30:00",,,,87.807
"08/10/2025 16:45:00",,,,87.803
"08/10/2025 17:00:00",,,,87.803
"08/10/2025 17:15:00",,,,87.805
"08/10/2025 17:30:00",,,,87.806
"08/10/2025 17:45:00",,,,87.805
"08/10/2025 18:00:00",,,,87.806
"08/10/2025 18:15:00",,,,87.807
"08/10/2025 18:30:00",,,,87.808
"08/10/2025 18:45:00",,,,87.807
"08/10/2025 19:00:00",,,,87.807
"08/10/2025 19:15:00",,,,87.808
"08/10/2025 19:30:00",,,,87.808
"08/10/2025 19:45:00",,,,87.807
"08/10/2025 20:00:00",,,,87.807
"08/10/2025 20:15:00",,,,87.806
"08/10/2025 20:30:00",,,,87.805
"08/10/2025 20:45:00",,,,87.805
"08/10/2025 21:00:00",,,,87.805
"08/10/2025 21:15:00",,,,87.805
"08/10/2025 21:30:00",,,,87.804
"08/10/2025 21:45:00",,,,87.803
"08/10/2025 22:00:00",,,,87.802
"08/10/2025 22:15:00",,,,87.801
"08/10/2025 22:30:00",,,,87.8
"08/10/2025 22:45:00",,,,87.799
"08/10/2025 23:00:00",,,,87.8
"08/10/2025 23:15:00",,,,87.799
"08/10/2025 23:30:00",,,,87.8
"08/10/2025 23:45:00",,,,87.799
"09/10/2025 00:00:00",,,,87.798
"09/10/2025 00:15:00",,,,87.798
"09/10/2025 00:30:00",,,,87.799
"09/10/2025 00:45:00",,,,87.799
"09/10/2025 01:00:00",,,,87.799
"09/10/2025 01:15:00",,,,87.798
"09/10/2025 01:30:00",,,,87.797
"09/10/2025 01:45:00",,,,87.796
"09/10/2025 02:00:00",,,,87.796
"09/10/2025 02:15:00",,,,87.795
"09/10/2025 02:30:00",,,,87.795
"09/10/2025 02:45:00",,,,87.795
"09/10/2025 03:00:00",,,,87.794
"09/10/2025 03:15:00",,,,87.793
"09/10/2025 03:30:00",,,,87.793
"09/10/2025 03:45:00",,,,87.792
"09/10/2025 04:00:00",,,,87.791
"09/10/2025 04:15:00",,,,87.79
"09/10/2025 04:30:00",,,,87.79
"09/10/2025 04:45:00",,,,87.789
"09/10/2025 05:00:00",,,,87.788
"09/10/2025 05:15:00",,,,87.787
"09/10/2025 05:30:00",,,,87.787
"09/10/2025 05:45:00",,,,87.787
"09/10/2025 06:00:00",,,,87.784
"09/10/2025 06:15:00",,,,87.782
"09/10/2025 06:30:00",,,,87.781
"09/10/2025 06:45:00",,,,87.78
"09/10/2025 07:00:00",,,,87.778
"09/10/2025 07:15:00",,,,87.777
"09/10/2025 07:30:00",,,,87.777
"09/10/2025 07:45:00",,,,87.777
"09/10/2025 08:00:00",,,,87.776
"09/10/2025 08:15:00",,,,87.774
"09/10/2025 08:30:00",,,,87.775
"09/10/2025 08:45:00",,,,87.774
"09/10/2025 09:00:00",,,,87.774
"09/10/2025 09:15:00",,,,87.776
"09/10/2025 09:30:00",,,,87.778
"09/10/2025 09:45:00",,,,87.773
"09/10/2025 10:00:00",,,,87.767
"09/10/2025 10:15:00",,,,87.764
"09/10/2025 10:30:00",,,,87.749
"09/10/2025 10:45:00",,,,87.765
"09/10/2025 11:00:00",,,,87.77
"09/10/2025 11:15:00",,,,87.772
"09/10/2025 11:30:00",,,,87.766
"09/10/2025 11:45:00",,,,87.76
"09/10/2025 12:00:00",,,,87.76
"09/10/2025 12:15:00",,,,87.759
"09/10/2025 12:30:00",,,,87.765
"09/10/2025 12:45:00",,,,87.765
"09/10/2025 13:00:00",,,,87.765
"09/10/2025 13:15:00",,,,87.764
"09/10/2025 13:30:00",,,,87.766
"09/10/2025 13:45:00",,,,87.768
"09/10/2025 14:00:00",,,,87.77
"09/10/2025 14:15:00",,,,87.769
"09/10/2025 14:30:00",,,,87.768
"09/10/2025 14:45:00",,,,87.767
"09/10/2025 15:00:00",,,,87.764
"09/10/2025 15:15:00",,,,87.761
"09/10/2025 15:30:00",,,,87.759
"09/10/2025 15:45:00",,,,87.759
"09/10/2025 16:00:00",,,,87.759
"09/10/2025 16:15:00",,,,87.758
"09/10/2025 16:30:00",,,,87.756
"09/10/2025 16:45:00",,,,87.755
"09/10/2025 17:00:00",,,,87.756
"09/10/2025 17:15:00",,,,87.744
"09/10/2025 17:30:00",,,,87.748
"09/10/2025 17:45:00",,,,87.756
"09/10/2025 18:00:00",,,,87.76
"09/10/2025 18:15:00",,,,87.761
"09/10/2025 18:30:00",,,,87.763
"09/10/2025 18:45:00",,,,87.763
"09/10/2025 19:00:00",,,,87.761
"09/10/2025 19:15:00",,,,87.761
"09/10/2025 19:30:00",,,,87.761
"09/10/2025 19:45:00",,,,87.76
"09/10/2025 20:00:00",,,,87.76
"09/10/2025 20:15:00",,,,87.76
"09/10/2025 20:30:00",,,,87.76
"09/10/2025 20:45:00",,,,87.759
"09/10/2025 21:00:00",,,,87.759
"09/10/2025 21:15:00",,,,87.759
"09/10/2025 21:30:00",,,,87.759
"09/10/2025 21:45:00",,,,87.757
"09/10/2025 22:00:00",,,,87.757
"09/10/2025 22:15:00",,,,87.757
"09/10/2025 22:30:00",,,,87.756
"09/10/2025 22:45:00",,,,87.756
"09/10/2025 23:00:00",,,,87.755
"09/10/2025 23:15:00",,,,87.755
"09/10/2025 23:30:00",,,,87.754
"09/10/2025 23:45:00",,,,87.753
"10/10/2025 00:00:00",,,,87.754
"10/10/2025 00:15:00",,,,87.753
"10/10/2025 00:30:00",,,,87.752
"10/10/2025 00:45:00",,,,87.752
"10/10/2025 01:00:00",,,,87.752
"10/10/2025 01:15:00",,,,87.752
"10/10/2025 01:30:00",,,,87.752
"10/10/2025 01:45:00",,,,87.752
"10/10/2025 02:00:00",,,,87.752
"10/10/2025 02:15:00",,,,87.752
"10/10/2025 02:30:00",,,,87.751
"10/10/2025 02:45:00",,,,87.752
"10/10/2025 03:00:00",,,,87.751
"10/10/2025 03:15:00",,,,87.751
"10/10/2025 03:30:00",,,,87.751
"10/10/2025 03:45:00",,,,87.751
"10/10/2025 04:00:00",,,,87.751
"10/10/2025 04:15:00",,,,87.751
"10/10/2025 04:30:00",,,,87.749
"10/10/2025 04:45:00",,,,87.749
"10/10/2025 05:00:00",,,,87.747
"10/10/2025 05:15:00",,,,87.743
"10/10/2025 05:30:00",,,,87.742
"10/10/2025 05:45:00",,,,87.741
"10/10/2025 06:00:00",,,,87.738
"10/10/2025 06:15:00",,,,87.734
"10/10/2025 06:30:00",,,,87.727
"10/10/2025 06:45:00",,,,87.726
"10/10/2025 07:00:00",,,,87.731
"10/10/2025 07:15:00",,,,87.733
"10/10/2025 07:30:00",,,,87.736
"10/10/2025 07:45:00",,,,87.736
"10/10/2025 08:00:00",,,,87.735
"10/10/2025 08:15:00",,,,87.733
"10/10/2025 08:30:00",,,,87.734
"10/10/2025 08:45:00",,,,87.736
"10/10/2025 09:00:00",,,,87.735
"10/10/2025 09:15:00",,,,87.737
"10/10/2025 09:30:00",,,,87.737
"10/10/2025 09:45:00",,,,87.737
"10/10/2025 10:00:00",,,,87.735
"10/10/2025 10:15:00",,,,87.737
"10/10/2025 10:30:00",,,,87.737
"10/10/2025 10:45:00",,,,87.738
"10/10/2025 11:00:00",,,,87.736
"10/10/2025 11:15:00",,,,87.733
"10/10/2025 11:30:00",,,,87.726
"10/10/2025 11:45:00",,,,87.721
"10/10/2025 12:00:00",,,,87.725
"10/10/2025 12:15:00",,,,87.738
"10/10/2025 12:30:00",,,,87.741
"10/10/2025 12:45:00",,,,87.737
"10/10/2025 13:00:00",,,,87.721
"10/10/2025 13:15:00",,,,87.722
"10/10/2025 13:30:00",,,,87.727
"10/10/2025 13:45:00",,,,87.728
"10/10/2025 14:00:00",,,,87.733
"10/10/2025 14:15:00",,,,87.734
"10/10/2025 14:30:00",,,,87.735
"10/10/2025 14:45:00",,,,87.735
"10/10/2025 15:00:00",,,,87.735
"10/10/2025 15:15:00",,,,87.735
"10/10/2025 15:30:00",,,,87.734
"10/10/2025 15:45:00",,,,87.734
"10/10/2025 16:00:00",,,,87.732
"10/10/2025 16:15:00",,,,87.731
"10/10/2025 16:30:00",,,,87.731
"10/10/2025 16:45:00",,,,87.733
"10/10/2025 17:00:00",,,,87.733
"10/10/2025 17:15:00",,,,87.732
"10/10/2025 17:30:00",,,,87.73
"10/10/2025 17:45:00",,,,87.73
"10/10/2025 18:00:00",,,,87.73
"10/10/2025 18:15:00",,,,87.73
"10/10/2025 18:30:00",,,,87.73
"10/10/2025 18:45:00",,,,87.729
"10/10/2025 19:00:00",,,,87.73
"10/10/2025 19:15:00",,,,87.73
"10/10/2025 19:30:00",,,,87.73
"10/10/2025 19:45:00",,,,87.73
"10/10/2025 20:00:00",,,,87.73
"10/10/2025 20:15:00",,,,87.73
"10/10/2025 20:30:00",,,,87.729
"10/10/2025 20:45:00",,,,87.728
"10/10/2025 21:00:00",,,,87.728
"10/10/2025 21:15:00",,,,87.728
"10/10/2025 21:30:00",,,,87.727
"10/10/2025 21:45:00",,,,87.726
"10/10/2025 22:00:00",,,,87.726
"10/10/2025 22:15:00",,,,87.725
"10/10/2025 22:30:00",,,,87.725
"10/10/2025 22:45:00",,,,87.725
"10/10/2025 23:00:00",,,,87.724
"10/10/2025 23:15:00",,,,87.725
"10/10/2025 23:30:00",,,,87.725
"10/10/2025 23:45:00",,,,87.724
"11/10/2025 00:00:00",,,,87.724
"11/10/2025 00:15:00",,,,87.723
"11/10/2025 00:30:00",,,,87.723
"11/10/2025 00:45:00",,,,87.723
"11/10/2025 01:00:00",,,,87.723
"11/10/2025 01:15:00",,,,87.722
"11/10/2025 01:30:00",,,,87.722
"11/10/2025 01:45:00",,,,87.721
"11/10/2025 02:00:00",,,,87.721
"11/10/2025 02:15:00",,,,87.722
"11/10/2025 02:30:00",,,,87.722
"11/10/2025 02:45:00",,,,87.721
"11/10/2025 03:00:00",,,,87.722
"11/10/2025 03:15:00",,,,87.721
"11/10/2025 03:30:00",,,,87.721
"11/10/2025 03:45:00",,,,87.721
"11/10/2025 04:00:00",,,,87.721
"11/10/2025 04:15:00",,,,87.721
"11/10/2025 04:30:00",,,,87.72
"11/10/2025 04:45:00",,,,87.721
"11/10/2025 05:00:00",,,,87.721
"11/10/2025 05:15:00",,,,87.72
"11/10/2025 05:30:00",,,,87.72
"11/10/2025 05:45:00",,,,87.721
"11/10/2025 06:00:00",,,,87.72
"11/10/2025 06:15:00",,,,87.719
"11/10/2025 06:30:00",,,,87.719
"11/10/2025 06:45:00",,,,87.718
"11/10/2025 07:00:00",,,,87.716
"11/10/2025 07:15:00",,,,87.716
"11/10/2025 07:30:00",,,,87.715
"11/10/2025 07:45:00",,,,87.715
"11/10/2025 08:00:00",,,,87.714
"11/10/2025 08:15:00",,,,87.712
"11/10/2025 08:30:00",,,,87.709
"11/10/2025 08:45:00",,,,87.708
"11/10/2025 09:00:00",,,,87.708
"11/10/2025 09:15:00",,,,87.706
